what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1314918511623
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1314918511624
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1314918511624
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1314918511625
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1314918511625
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1314918511625
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1314918511626
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1314918511626
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1314918511627
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1314918511627
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1314918511627
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1314918511628
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1314918511628
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1314918511628
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1314918511629
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1314918511629
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1314918511629
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1314918511630
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1314918511630
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1314918511631
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1314918511631
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1314918511631
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1314918511632
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1314918511632
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1314918511632
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1314918511635
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1314918511635
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1314918511636
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1314918511636
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1314918511636
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1314918511636
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1314918511637
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1314918511637
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1314918511637
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1314918511638
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1314918511638
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1314918511638
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1314918511639
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1314918511639
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1314918511640
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1314918511641
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1314918511641
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1314918511642
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1314918511642
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1314918511643
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1314918511643
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1314918511644
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1314918511644
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1314918511645
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1314918511645
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1314918511647
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1314918511647
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1314918511647
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1314918511648
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1314918511648
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1314918511649
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1314918511649
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1314918511650
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1314918511650
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1314918511650
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.201106052308,"org.eclipse.m2e.logback.configuration",1314918511650
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1314918511651
started,bundle,com.google.gdt.eclipse.core,2.3.2.r36v201106211634,"com.google.gdt.eclipse.core",1314918511651
started,bundle,com.google.gdt.eclipse.designer,2.3.2.r36x201106201351,"com.google.gdt.eclipse.designer",1314918511651
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.3.2.r36x201106201351,"com.google.gdt.eclipse.designer.UiBinder",1314918511651
started,bundle,com.google.gdt.eclipse.designer.hosted,2.3.2.r36x201106161421,"com.google.gdt.eclipse.designer.hosted",1314918511652
started,bundle,com.google.gdt.eclipse.login,2.3.2.r36v201106211634,"com.google.gdt.eclipse.login",1314918511652
started,bundle,com.google.gdt.eclipse.managedapis,2.3.2.r36v201106211634,"com.google.gdt.eclipse.managedapis",1314918511652
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1314918511653
started,bundle,org.eclipse.wb.core,1.0.0.r36x201106161401,"org.eclipse.wb.core",1314918511653
started,bundle,org.eclipse.wb.core.lib,1.0.0.r36x201106161401,"org.eclipse.wb.core.lib",1314918511653
os,sysinfo,,,"macosx",1314918511655
arch,sysinfo,,,"x86_64",1314918511655
ws,sysinfo,,,"cocoa",1314918511655
locale,sysinfo,,,"en_US",1314918511656
processors,sysinfo,,,"4",1314918511656
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314918511656
java.runtime.version,sysinfo,,,"1.6.0_26-b03-384-10M3425",1314918511656
java.specification.name,sysinfo,,,"Java Platform API Specification",1314918511656
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314918511656
java.specification.version,sysinfo,,,"1.6",1314918511656
java.vendor,sysinfo,,,"Apple Inc.",1314918511656
java.version,sysinfo,,,"1.6.0_26",1314918511656
java.vm.info,sysinfo,,,"mixed mode",1314918511656
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1314918511656
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314918511656
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314918511656
java.vm.specification.version,sysinfo,,,"1.0",1314918511656
java.vm.vendor,sysinfo,,,"Apple Inc.",1314918511656
java.vm.version,sysinfo,,,"20.1-b02-384",1314918511656
started,bundle,org.eclipse.m2e.usagedata,1.0.0.201106052308,"org.eclipse.m2e.usagedata",1314918511658
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1314918512715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918512944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918565309
started,bundle,com.google.appengine.eclipse.core,2.3.2.r36v201106211634,"com.google.appengine.eclipse.core",1314918569766
started,bundle,com.google.gdt.eclipse.platform.shared,2.3.2.r36v201106211634,"com.google.gdt.eclipse.platform.shared",1314918569774
started,bundle,com.google.gdt.eclipse.platform.e36,2.3.2.r36v201106211634,"com.google.gdt.eclipse.platform.e36",1314918569774
started,bundle,com.google.gwt.eclipse.core,2.3.2.r36v201106211634,"com.google.gwt.eclipse.core",1314918569941
started,bundle,com.google.gdt.eclipse.suite,2.3.2.r36v201106211634,"com.google.gdt.eclipse.suite",1314918569951
started,bundle,com.google.gdt.eclipse.platform,2.3.2.r36v201106211634,"com.google.gdt.eclipse.platform",1314918569995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918570463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918571019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918574891
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1314918582457
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1314918582508
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1314918582515
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1314918582531
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1314918582532
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1314918582536
started,bundle,com.google.gdt.eclipse.maven,2.3.2.r36v201106211634,"com.google.gdt.eclipse.maven",1314918596893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918600313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918608121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918630445
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1314918630470
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1314918630489
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1314918641182
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1314918641186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918646099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918651141
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918655877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918663981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918672081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918678521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918683579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918696726
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314918697649
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314918697773
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1314918698057
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1314918699021
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1314918705449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918705613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918718002
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314918718186
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1314918718259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918726810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918744526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1314918745441
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1314918752319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918755154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918761061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918776262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918779773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918787854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918787981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918793349
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1314918793475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918794741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918795503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918798610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918805909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1314918808498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918813862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918815851
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1314918815985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918820818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918831381
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1314918834674
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1314918834816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1314918904168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1314918905337
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1314918909075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1314918912306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1314918922789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1314918924106
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1314918924704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1314918926694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918928544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918929321
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1314918935829
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1314918935887
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1314918935919
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1314918936022
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1314918936024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314918936302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1314918954932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918970400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918982372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1314918993713
